"kategorie","poi_id","name","laengengrad","breitengrad","adresse","plz","ort","access","fee","wheelchair","opening_hours","operator","beschreibung","solar_anzahl_werte","solar_durchschnitt_april_bis_september_w_m2","solar_median_april_bis_september_w_m2","solar_minimum_w_m2","solar_minimum_zeitpunkt","solar_maximum_w_m2","solar_maximum_zeitpunkt","link_komplexe_karte_popup","solar_0401_08_w_m2","solar_0401_09_w_m2","solar_0401_10_w_m2","solar_0401_11_w_m2","solar_0401_12_w_m2","solar_0401_13_w_m2","solar_0401_14_w_m2","solar_0401_15_w_m2","solar_0401_16_w_m2","solar_0401_17_w_m2","solar_0401_18_w_m2","solar_0401_19_w_m2","solar_0401_20_w_m2","solar_0415_08_w_m2","solar_0415_09_w_m2","solar_0415_10_w_m2","solar_0415_11_w_m2","solar_0415_12_w_m2","solar_0415_13_w_m2","solar_0415_14_w_m2","solar_0415_15_w_m2","solar_0415_16_w_m2","solar_0415_17_w_m2","solar_0415_18_w_m2","solar_0415_19_w_m2","solar_0415_20_w_m2","solar_0501_08_w_m2","solar_0501_09_w_m2","solar_0501_10_w_m2","solar_0501_11_w_m2","solar_0501_12_w_m2","solar_0501_13_w_m2","solar_0501_14_w_m2","solar_0501_15_w_m2","solar_0501_16_w_m2","solar_0501_17_w_m2","solar_0501_18_w_m2","solar_0501_19_w_m2","solar_0501_20_w_m2","solar_0515_08_w_m2","solar_0515_09_w_m2","solar_0515_10_w_m2","solar_0515_11_w_m2","solar_0515_12_w_m2","solar_0515_13_w_m2","solar_0515_14_w_m2","solar_0515_15_w_m2","solar_0515_16_w_m2","solar_0515_17_w_m2","solar_0515_18_w_m2","solar_0515_19_w_m2","solar_0515_20_w_m2","solar_0601_08_w_m2","solar_0601_09_w_m2","solar_0601_10_w_m2","solar_0601_11_w_m2","solar_0601_12_w_m2","solar_0601_13_w_m2","solar_0601_14_w_m2","solar_0601_15_w_m2","solar_0601_16_w_m2","solar_0601_17_w_m2","solar_0601_18_w_m2","solar_0601_19_w_m2","solar_0601_20_w_m2","solar_0615_08_w_m2","solar_0615_09_w_m2","solar_0615_10_w_m2","solar_0615_11_w_m2","solar_0615_12_w_m2","solar_0615_13_w_m2","solar_0615_14_w_m2","solar_0615_15_w_m2","solar_0615_16_w_m2","solar_0615_17_w_m2","solar_0615_18_w_m2","solar_0615_19_w_m2","solar_0615_20_w_m2","solar_0701_08_w_m2","solar_0701_09_w_m2","solar_0701_10_w_m2","solar_0701_11_w_m2","solar_0701_12_w_m2","solar_0701_13_w_m2","solar_0701_14_w_m2","solar_0701_15_w_m2","solar_0701_16_w_m2","solar_0701_17_w_m2","solar_0701_18_w_m2","solar_0701_19_w_m2","solar_0701_20_w_m2","solar_0715_08_w_m2","solar_0715_09_w_m2","solar_0715_10_w_m2","solar_0715_11_w_m2","solar_0715_12_w_m2","solar_0715_13_w_m2","solar_0715_14_w_m2","solar_0715_15_w_m2","solar_0715_16_w_m2","solar_0715_17_w_m2","solar_0715_18_w_m2","solar_0715_19_w_m2","solar_0715_20_w_m2","solar_0801_08_w_m2","solar_0801_09_w_m2","solar_0801_10_w_m2","solar_0801_11_w_m2","solar_0801_12_w_m2","solar_0801_13_w_m2","solar_0801_14_w_m2","solar_0801_15_w_m2","solar_0801_16_w_m2","solar_0801_17_w_m2","solar_0801_18_w_m2","solar_0801_19_w_m2","solar_0801_20_w_m2","solar_0815_08_w_m2","solar_0815_09_w_m2","solar_0815_10_w_m2","solar_0815_11_w_m2","solar_0815_12_w_m2","solar_0815_13_w_m2","solar_0815_14_w_m2","solar_0815_15_w_m2","solar_0815_16_w_m2","solar_0815_17_w_m2","solar_0815_18_w_m2","solar_0815_19_w_m2","solar_0815_20_w_m2","solar_0901_08_w_m2","solar_0901_09_w_m2","solar_0901_10_w_m2","solar_0901_11_w_m2","solar_0901_12_w_m2","solar_0901_13_w_m2","solar_0901_14_w_m2","solar_0901_15_w_m2","solar_0901_16_w_m2","solar_0901_17_w_m2","solar_0901_18_w_m2","solar_0901_19_w_m2","solar_0901_20_w_m2","solar_0915_08_w_m2","solar_0915_09_w_m2","solar_0915_10_w_m2","solar_0915_11_w_m2","solar_0915_12_w_m2","solar_0915_13_w_m2","solar_0915_14_w_m2","solar_0915_15_w_m2","solar_0915_16_w_m2","solar_0915_17_w_m2","solar_0915_18_w_m2","solar_0915_19_w_m2","solar_0915_20_w_m2"
"Sitzbank","bench-51","","8.799295","49.400253","","","","","","","","","","156","284.263","82.941","0","01.04. 19:00","874.819","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.799295&lat=49.400253&z=16.50&ansicht=komplex&lang=de&poi=bench-51&skipIntro=1","733.633","760.951","677.004","513.374","300.12","83.071","79.477","72.189","59.792","41.222","16.347","0","0","796.458","803.508","708.969","540.218","324.626","85.09","82.281","76.289","65.669","49.295","26.927","0","0","841.285","832.291","730.644","560.176","345.751","86.182","84.091","79.314","70.415","56.238","36.461","11.959","0","862.323","844.306","739.638","569.937","358.386","129.094","84.83","80.841","73.093","60.433","42.492","20.045","0","873.01","848.804","742.855","575.069","367.251","142.274","85.11","81.728","74.891","63.461","47.047","26.337","0","874.819","848.522","742.454","575.861","369.998","147.231","85.073","81.919","75.43","64.481","48.673","28.662","6.232","872.484","846.559","740.756","574.373","368.698","146.121","84.876","81.694","75.168","64.173","48.311","28.242","0","866.421","843.261","738.087","570.944","363.722","139.349","84.567","81.113","74.177","62.625","46.071","25.212","0","850.123","834.04","730.906","562.578","352.36","124.438","83.875","79.764","71.854","59.002","40.85","18.187","0","824.285","817.998","718.619","550.289","338.011","84.999","82.81","77.88","68.787","54.39","34.384","9.662","0","770.415","782.325","691.574","526.203","313.894","83.462","80.489","74.242","63.301","46.569","23.835","0","0","702.547","735.84","656.651","497.408","288.516","81.133","77.368","69.822","57.115","38.222","13.045","0","0"
"Sitzbank","bench-52","","8.799303","49.400276","","","","","","","","","","156","406.501","456.226","0","01.04. 19:00","886.391","01.04. 11:00","https://kfg-gis-2026.github.io/web-map/?lng=8.799303&lat=49.400276&z=16.50&ansicht=komplex&lang=de&poi=bench-52&skipIntro=1","478.492","678.434","818.994","886.391","876.411","792.107","643.274","447.516","56.767","39.137","15.52","0","0","480.382","667.553","798.885","860.766","848.784","765.618","620.489","429.988","62.347","46.801","25.565","0","0","466.354","641.258","763.604","820.311","806.929","725.817","585.599","401.785","66.852","53.393","34.616","11.354","0","448.187","614.488","730.523","783.722","769.689","690.575","554.575","376.403","69.395","57.375","40.343","19.031","0","428.271","587.263","697.951","748.267","733.892","656.82","524.875","352.084","159.874","60.251","44.667","25.004","0","419.04","574.994","683.47","732.621","718.172","642.055","511.938","341.564","151.838","61.219","46.21","27.212","5.917","419.473","575.514","684.067","733.277","718.873","642.791","512.705","342.368","152.715","60.927","45.867","26.813","0","429.078","588.267","699.131","749.595","735.349","658.402","526.587","353.956","70.424","59.457","43.74","23.936","0","448.141","614.63","730.86","784.27","770.49","691.694","556.087","378.408","68.219","56.016","38.784","17.267","0","464.264","639.232","761.7","818.627","805.618","725.056","585.57","402.678","65.306","51.638","32.645","9.173","0","474.83","662.716","794.636","857.082","845.739","763.341","619.137","429.761","60.098","44.213","22.629","0","0","467.896","668.61","809.741","877.749","868.576","785.341","637.854","443.723","54.226","36.289","12.385","0","0"
"Sitzbank","bench-53","","8.796175","49.397563","","","","","","","","","","156","270.097","97.496","0","01.04. 19:00","846.252","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.796175&lat=49.397563&z=16.50&ansicht=komplex&lang=de&poi=bench-53&skipIntro=1","624.138","633.523","550.004","403.162","219.917","97.649","93.426","84.859","70.286","48.457","19.215","0","0","703.598","698.484","607.762","457.58","272.667","100.023","96.721","89.677","77.194","57.946","31.651","0","0","770.779","754.051","658.731","507.931","324.271","129.911","98.848","93.233","82.772","66.107","42.858","14.054","0","810.237","786.965","689.941","540.315","359.254","167.661","99.716","95.028","85.92","71.037","49.947","23.559","0","837.608","809.878","712.419","564.822","387.055","198.959","100.045","96.07","88.033","74.597","55.301","30.955","0","846.252","817.039","719.727","573.3","397.24","210.954","100.002","96.294","88.666","75.796","57.212","33.688","7.32","842.933","814.009","716.901","570.641","394.737","208.616","99.77","96.03","88.359","75.434","56.787","33.194","0","828.532","801.616","704.759","557.678","380.405","192.832","99.407","95.348","87.194","73.615","54.154","29.632","0","794.504","772.734","676.919","528.405","348.459","158.041","98.594","93.762","84.464","69.355","48.017","21.375","0","750.26","735.621","642.099","493.046","311.184","118.724","97.343","91.548","80.858","63.934","40.417","11.354","0","673.809","672.334","584.538","437.073","254.895","98.109","94.615","87.271","74.411","54.741","28.016","0","0","591.293","605.046","525.173","381.858","202.248","95.372","90.947","82.076","67.14","44.931","15.334","0","0"
"Sitzbank","bench-54","","8.853885","49.395567","","","","","","","","","","156","64.716","77.749","0","01.04. 19:00","89.035","15.05. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.853885&lat=49.395567&z=16.50&ansicht=komplex&lang=de&poi=bench-54&skipIntro=1","61.283","73.989","81.459","85.141","86.218","85.141","81.459","73.989","61.283","42.25","16.753","0","0","67.306","78.19","84.332","87.21","88.018","87.21","84.332","78.19","67.306","50.523","27.596","0","0","72.169","81.29","86.186","88.328","88.894","88.328","86.186","81.29","72.169","57.638","37.367","12.251","0","74.913","82.855","86.942","88.62","89.035","88.62","86.942","82.855","74.913","61.936","43.548","20.539","0","76.755","83.763","87.229","88.557","88.861","88.557","87.229","83.763","76.755","65.04","48.215","26.987","0","77.307","83.958","87.191","88.392","88.655","88.392","87.191","83.958","77.307","66.086","49.882","29.37","6.379","77.04","83.728","86.989","88.206","88.474","88.206","86.989","83.728","77.04","65.77","49.511","28.939","0","76.024","83.133","86.672","88.046","88.364","88.046","86.672","83.133","76.024","64.184","47.215","25.834","0","73.644","81.751","85.963","87.719","88.16","87.719","85.963","81.751","73.644","60.47","41.865","18.635","0","70.5","79.821","84.873","87.116","87.716","87.116","84.873","79.821","70.5","55.744","35.238","9.898","0","64.879","76.092","82.495","85.542","86.408","85.542","82.495","76.092","64.879","47.729","24.427","0","0","58.54","71.563","79.297","83.155","84.293","83.155","79.297","71.563","58.54","39.176","13.369","0","0"
"Sitzbank","bench-55","","8.881463","49.415166","","","","","","","","","","156","163.328","81.341","0","01.04. 19:00","673.306","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.881463&lat=49.415166&z=16.50&ansicht=komplex&lang=de&poi=bench-55&skipIntro=1","451.789","384.5","246.082","82.139","83.179","82.139","78.585","71.377","59.119","40.76","16.168","0","0","524.823","446.603","303.733","128.278","84.92","84.139","81.361","75.434","64.934","48.745","26.632","0","0","590.744","504.627","360.031","185.653","85.768","85.221","83.152","78.428","69.629","55.613","36.062","11.841","0","632.132","542.254","398.084","226.084","85.905","85.504","83.884","79.94","72.278","59.762","42.027","19.838","0","662.82","570.959","428.227","259.284","85.738","85.445","84.162","80.818","74.057","62.758","46.532","26.06","0","673.306","581.024","439.236","271.888","85.54","85.286","84.126","81.006","74.59","63.767","48.14","28.36","6.189","670.111","578.106","436.507","269.312","85.365","85.106","83.931","80.784","74.332","63.462","47.782","27.944","0","654.185","563.127","420.972","252.51","85.258","84.951","83.625","80.209","73.351","61.931","45.567","24.948","0","617.558","529.235","386.28","215.357","85.061","84.634","82.939","78.874","71.053","58.347","40.403","18.001","0","572.287","488.417","345.69","173.041","84.631","84.051","81.886","77.01","68.018","53.785","34.008","9.57","0","498.711","424.192","284.235","111.397","83.365","82.529","79.588","73.409","62.591","46.048","23.574","0","0","424.188","361.405","226.685","80.222","81.321","80.222","76.499","69.036","56.472","37.792","12.902","0","0"
"Sitzbank","bench-56","","8.803307","49.394606","","","","","","","","","","156","544.744","620.449","0","01.04. 19:00","1001.213","15.06. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.803307&lat=49.394606&z=16.50&ansicht=komplex&lang=de&poi=bench-56&skipIntro=1","176.079","379.682","579.14","744.547","855.602","898.867","866.708","757.476","576.894","64.641","25.632","0","0","216.848","424.629","624.101","788.593","899.495","944.344","916.087","813.365","641.881","77.298","42.22","0","0","256.852","464.746","661.31","822.711","931.917","977.407","952.69","856.658","694.862","481.85","245.304","18.742","0","283.928","489.632","682.47","840.428","947.538","992.929","970.5","879.307","724.741","520.616","292.476","31.422","0","305.37","507.821","696.461","850.718","955.487","1000.44","979.805","892.763","744.553","548.321","327.86","41.287","0","313.195","513.867","700.449","852.93","956.553","1001.213","981.27","895.954","750.436","557.579","340.476","44.933","9.756","311.253","511.724","698.178","850.567","954.12","998.72","978.72","893.346","747.766","554.856","337.76","44.274","0","300.206","502.022","690.241","844.193","948.729","993.5","972.713","885.538","737.207","540.893","320.52","39.523","0","275.522","479.817","671.659","828.877","935.438","980.441","957.763","866.435","711.832","507.793","280.057","28.509","0","246.642","452.27","647.174","807.323","915.616","960.506","935.478","839.397","677.779","85.286","229.484","15.141","0","203.005","407.187","604.163","766.819","876.368","920.263","891.398","788.362","616.796","73.023","37.371","0","0","162.394","361.138","557.166","720.033","829.243","871.277","838.449","729.044","548.675","59.937","20.454","0","0"
"Sitzbank","bench-57","","8.803281","49.394615","","","","","","","","","","156","540.875","631.179","0","01.04. 19:00","998.34","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.803281&lat=49.394615&z=16.50&ansicht=komplex&lang=de&poi=bench-57&skipIntro=1","97.029","526.101","703.511","830.37","892.963","884.517","804.41","658.657","461.827","66.894","26.525","0","0","371.981","576.748","751.969","876.866","938.811","931.515","854.418","713.144","521.11","79.992","43.692","0","0","418.104","619.673","790.588","912.121","972.666","966.4","892.825","757.183","571.788","91.257","153.486","19.396","0","447.263","644.841","811.499","929.843","988.962","983.352","912.561","781.566","601.931","98.063","189.265","32.517","0","469.026","662.159","824.459","939.601","997.238","992.135","923.876","797.224","623.122","102.977","218.021","42.726","0","476.503","667.471","827.738","941.4","998.34","993.429","926.27","801.534","629.918","429.669","228.778","46.499","10.096","474.232","665.077","825.273","938.891","995.802","990.874","923.708","798.977","627.391","427.233","226.594","45.817","0","462.899","655.624","817.672","932.652","990.189","985.039","916.784","790.189","616.23","101.621","212.234","40.901","0","436.961","633.556","799.557","917.468","976.336","970.647","899.943","769.209","590.049","95.741","179.944","29.502","0","405.108","605.016","774.777","895.537","955.651","949.285","875.935","740.847","556.38","88.258","55.792","15.669","0","102.722","555.953","729.522","853.338","914.665","907.177","830.304","689.695","498.884","75.568","38.674","0","0","92.686","503.354","678.407","803.712","865.439","856.779","777.101","632.44","437.477","62.026","21.167","0","0"
"Sitzbank","bench-58","","8.802877","49.394764","","","","","","","","","","156","496.714","555.059","0","01.04. 19:00","904.597","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.802877&lat=49.394764&z=16.50&ansicht=komplex&lang=de&poi=bench-58&skipIntro=1","327.987","481.181","603.127","680.837","707.455","680.837","603.127","481.181","327.987","165.785","27.96","0","0","397.8","551.484","672.367","748.984","775.17","748.984","672.367","551.484","397.8","230.156","79.808","0","0","464.883","616.392","734.533","809.113","834.562","809.113","734.533","616.392","464.883","296.224","135.217","20.445","0","509.45","657.986","773.269","845.887","870.645","845.887","773.269","657.986","509.45","342.344","178.221","34.277","0","544.184","689.351","801.661","872.305","896.375","872.305","801.661","689.351","544.184","379.706","215.253","45.038","0","556.675","700.195","811.111","880.842","904.597","880.842","811.111","700.195","556.675","393.666","229.713","49.016","10.643","553.444","696.876","807.741","877.445","901.192","877.445","807.741","696.876","553.444","390.595","226.946","48.297","0","535.553","680.42","792.55","863.095","887.134","863.095","792.55","680.42","535.553","371.584","208.06","43.114","0","495.259","643.057","757.871","830.225","854.897","830.225","757.871","643.057","495.259","329.324","167.216","31.099","0","447.449","597.688","715.001","789.106","814.399","789.106","715.001","597.688","447.449","280.734","123.013","16.517","0","373.869","525.552","645.201","721.136","747.102","721.136","645.201","525.552","373.869","209.543","40.767","0","0","303.904","454.228","574.379","651.085","677.377","651.085","574.379","454.228","303.904","146.452","22.313","0","0"
"Sitzbank","bench-59","","8.802846","49.394776","","","","","","","","","","156","545.534","609.155","0","01.04. 19:00","985.101","15.06. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.802846&lat=49.394776&z=16.50&ansicht=komplex&lang=de&poi=bench-59&skipIntro=1","97.955","418.442","598.243","740.101","827.397","849.888","802.824","687.21","511.223","293.222","26.778","0","0","276.729","472.273","651.789","792.675","879.733","903.48","859.514","748.827","579.102","367.253","44.109","0","0","326.016","521.012","697.636","835.704","921.331","945.759","904.93","799.826","637.623","433.786","215.78","19.581","0","359.13","551.672","724.772","859.789","943.713","968.282","929.684","828.895","672.732","475.654","262.597","32.828","0","385.188","574.388","743.589","875.363","957.409","981.88","945.167","848.245","697.632","506.952","299.205","43.134","0","394.643","582.074","749.379","879.608","960.741","985.101","949.162","853.899","705.705","517.872","312.65","46.944","10.193","392.26","579.518","746.716","876.871","957.951","982.27","946.3","851.012","702.803","514.984","309.863","46.255","0","378.837","567.489","736.332","867.858","949.728","974.079","937.29","840.331","689.728","499.153","291.763","41.292","0","348.75","540.055","712.297","846.703","930.208","954.529","915.838","815.103","659.149","462.504","250.371","29.784","0","313.351","506.332","681.511","818.538","903.467","927.517","886.618","781.741","620.068","417.133","200.773","15.819","0","103.702","451.817","629.166","768.529","854.554","877.692","833.511","722.992","553.846","343.133","39.043","0","0","93.571","396.893","573.686","713.418","799.298","821.016","773.796","658.627","483.699","267.509","21.369","0","0"
"Sitzbank","bench-60","","8.802569","49.394889","","","","","","","","","","156","396.567","142.78","0","01.04. 19:00","945.745","15.06. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.802569&lat=49.394889&z=16.50&ansicht=komplex&lang=de&poi=bench-60&skipIntro=1","101.082","453.696","607.383","719.586","778.235","776.92","134.359","122.038","101.082","69.688","27.633","0","0","111.015","516.279","669.319","780.49","838.807","838.356","139.098","128.968","111.015","83.333","45.517","0","0","119.036","573.572","723.775","832.486","889.697","889.96","142.156","134.08","119.036","371.121","61.632","20.206","0","123.563","609.995","756.966","863.126","919.11","919.785","143.404","136.661","123.563","415.569","71.828","33.876","0","126.601","637.253","780.738","884.239","938.906","939.865","886.008","138.16","126.601","450.216","79.526","44.511","0","478.304","646.592","788.405","890.653","944.689","945.745","892.738","138.482","640.751","462.76","82.275","48.442","10.519","475.477","643.63","785.361","887.558","941.562","942.601","889.591","138.103","637.653","459.748","81.663","47.732","0","125.394","629.273","772.481","875.804","930.363","931.276","877.428","137.121","125.394","442.168","77.877","42.61","0","121.469","596.611","742.902","848.612","904.335","904.923","141.789","134.841","121.469","402.33","69.052","30.735","0","116.284","556.74","705.78","813.712","870.481","870.624","139.991","131.657","116.284","354.848","58.122","16.324","0","318.108","492.891","644.188","754.226","811.894","811.235","136.069","125.508","107.012","78.724","40.289","0","0","96.557","429.241","580.47","691.067","748.815","747.258","130.794","118.038","96.557","64.617","22.052","0","0"
"Sitzbank","bench-61","","8.802541","49.394901","","","","","","","","","","156","440.594","370.097","0","01.04. 19:00","983.735","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.802541&lat=49.394901&z=16.50&ansicht=komplex&lang=de&poi=bench-61&skipIntro=1","99.973","565.362","716.848","813.766","847.017","138.893","132.886","120.7","99.973","68.924","27.33","0","0","109.798","624.472","773.327","868.18","900.672","142.268","137.572","127.553","437.234","237.605","45.018","0","0","117.731","675.551","820.094","911.91","943.325","911.91","140.597","675.551","492.393","293.342","60.956","19.985","0","122.208","706.144","846.686","935.803","966.274","935.803","846.686","706.144","527.308","330.885","71.04","33.504","0","125.212","727.693","864.265","950.758","980.318","950.758","864.265","727.693","553.392","360.523","78.654","44.023","0","126.113","734.527","869.281","954.586","983.735","954.586","869.281","734.527","562.366","371.366","81.373","47.911","10.404","125.676","731.742","866.452","951.735","980.878","951.735","866.452","731.742","559.663","368.828","80.768","47.208","0","124.019","720.112","856.516","942.919","972.451","942.919","856.516","720.112","546.1","353.765","77.023","42.142","0","120.137","693.138","833.208","922.057","952.44","922.057","140.234","693.138","515.051","319.859","68.295","30.398","0","115.009","658.781","802.46","893.774","925.024","142.115","138.456","658.781","476.937","279.924","57.485","16.145","0","105.839","600.78","748.427","842.602","874.875","139.546","134.577","124.131","105.839","77.861","39.848","0","0","95.498","539.707","689.41","785.311","818.23","135.653","129.36","116.743","95.498","63.908","21.81","0","0"
